entity1,entity2,measure
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Anterior_perforated_substance,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Posterior_Olfactory_Lobule,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Nucleus_of_brain,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Brain_Nucleus,0.63
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Internal_ear,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Internal_Ear,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Pectoralis_major,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Pectoralis_Major,0.67
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Bone_of_lunate,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Lunate_Bone,0.52
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Chief_cell_of_stomach,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Chief_Cell_of_the_Stomach,0.74
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Splenic_pulp,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Splenic_Pulp,0.62
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Norepinephrine,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Norepinephrine_Base,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Testicular_vein,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Spermatic_Vein,0.65
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Crest,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Crest,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Axis,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Axis_of_the_Vertebra,0.36
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cytoskeletal_filament,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Filament,0.71
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Forebrain,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Fore-Brain,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Right_lung,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Right_Lung,0.69
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Decidua,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Decidua,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Skin_of_foot,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Foot_Skin,0.62
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Patella,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Patella,0.61
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Rectum,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Rectum,0.56
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Bone_of_hamate,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Hamate_Bone,0.52
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Left_kidney,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Left_Kidney,0.68
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Transitional_epithelial_cell_of_urinary_bladder,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Bladder_Transitional_Cell,0.7
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Postcentral_gyrus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Postcentral_Gyrus,0.54
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Special_sense_organ_system,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Special_Sense_Organ_System,0.56
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Digit,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Digit_Number,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Plantar_metatarsal_artery,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Plantar_Metatarsal_Artery,0.66
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Third_thoracic_vertebra,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#T3_Vertebra,0.67
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Sarcoplasmic_reticulum,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Sarcoplasmic_Reticulum,0.61
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Luteotropin_releasing_factor,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Therapeutic_Gonadorelin,0.24
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Perineurium,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Perineurium,0.71
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Segment_of_palm,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Palmar_Region,0.25
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Gamma_motor_neuron,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Gamma_Motor_Neuron,0.7
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Vestibular_labyrinth,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Vestibular_Labyrinth,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Labium_majus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Labium_Majus,0.54
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Erector_spinae_muscle_group,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Erector_Spinae,0.56
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Superior_anastomotic_vein,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Superior_Anastomotic_Vein_of_the_Trolard,0.58
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_muscles_of_abdomen,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Abdominal_Muscle,0.33
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cytoplasmic_inclusion,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Cytoplasmic_Inclusion,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cone_cell,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Cone,0.73
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Left_adrenal_gland,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Left_Adrenal_Gland,0.66
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cell_to_matrix_adherens_junction,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Cell-to-extracellular_Matrix_Junction,0.6
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_lumbar_arteries,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Lumbar_Artery,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Capsule_of_ovary,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Ovarian_Capsule,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Circumflex_branch_of_left_coronary_artery,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Circumflex_Branch_of_the_Left_Coronary_Artery,0.68
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Malleus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Malleus,0.59
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Epiphysis,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Epiphysis_of_the_Bone,0.41
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Upper_lobe_of_left_lung,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Upper_Lobe_of_the_Left_Lung,0.62
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Somatotroph,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Somatotrope_Cell,0.71
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Motor_neuron,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Motor_Neuron,0.65
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cuboidal_cell,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Cuboidal_Cell,0.59
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Sacral_nerve,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Sacral_Nerve,0.6
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Splenial_artery,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Splenial_Artery,0.66
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Lateral_rectus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Lateral_Rectus_Muscle,0.6
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Root_of_tooth,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Radix_Dentis,0.51
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Superior_temporal_sulcus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Superior_Temporal_Sulcus,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Gray_matter_of_neuraxis,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Gray_Matter,0.58
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Bone_marrow_cell,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Bone_Marrow_Blood-Forming_Cell,0.49
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Falciform_ligament,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Falciform_Ligament,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Crest,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Ridge,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Exocrine_pancreas,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Exocrine_Pancreas,0.56
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Portion_of_cytosol,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Cytoplasmic_Matrix,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Vertebral_arch_joint,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Facet_Joint,0.53
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_urethral_glands,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Urethra_Gland_MMHCC,0.49
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Common_hepatic_duct,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Common_Hepatic_Duct,0.72
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Ninth_thoracic_vertebra,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#T9_Vertebra,0.67
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Crown_of_tooth,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Corona_Dentis,0.51
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_interphalangeal_joints_of_hand,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Interphalangeal_Joint_of_the_Hand,0.49
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Column,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Column,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Posterior_auricular_vein,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Posterior_Auricular_Vein,0.54
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Heterochromatin,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Heterochromatin,0.61
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Heparin,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Heparin,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Tooth,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Tooth,0.74
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Retroperitoneal_compartment,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Retroperitoneal_Space,0.35
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Midbrain,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mesencephalon,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Lymphatic_system,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Lymphatic_System,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Lipid_bilayer_of_plasma_membrane,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Plasma_Membrane_Lipid_Bilayer,0.62
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Lymph_node,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Lymph_Node,0.82
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Urine,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Urine,0.59
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Subsegmental_bronchus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Subsegmental_Bronchus,0.52
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Fascia_cluster,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Fascia,0.52
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Central_tendon,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Central_Tendon_of_the_Diaphragm,0.56
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Pancreatic_acinus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Pancreatic_Acinus,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Blast_cell,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Blast_Cell,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Transfer_ribonucleic_acid,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Transfer_RNA,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_vertebrae,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Vertebral,0.46
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Fucose,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Fucose,0.59
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Seminal_fluid,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Seminal_Fluid,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Pulmonary_surfactant,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Lung_Surfactant,0.42
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_neuroglial_cells,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Glial_Cell,0.59
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Retroperitoneal_compartment,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Retroperitoneal,0.42
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Lingual_artery,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Lingual_Artery,0.71
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Articular_cartilage,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Articular_Cartilage,0.52
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Immune_system,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Immune_System,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Muscularis_mucosae_of_esophagus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Esophageal_Muscularis_Mucosa,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Posterior_tibial_vein,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Posterior_Tibial_Vein,0.54
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Second_lumbar_vertebra,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#L2_Vertebra,0.68
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Glenoid_fossa,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Glenoid_Fossa,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Rhomboid_fossa_of_fourth_ventricle,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Floor_of_the_Fourth_Ventricle,0.48
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Superficial_fascia,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Superficial_Fascia,0.61
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_sigmoid_arteries,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Sigmoid_Artery,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Vagus_nerve,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Vagus_Nerve,0.58
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Branch_of_anterior_cerebral_artery,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Anterior_Cerebral_Artery_Branch,0.66
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Submucosa_of_large_intestine,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Large_Intestinal_Submucosa,0.61
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Serosa_of_uterus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Perimetrium,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Right,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Right,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Fibular,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Fibula,0.48
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Spermatid,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Spermatid,0.72
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Fascicle,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Fascicle,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_cavities,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Body_Cavity,0.17
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Subcutaneous_adipose_tissue,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Subcutis,0.61
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Main_bronchus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Main_Bronchus,0.69
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Posterior,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Back,0.0
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Skin_of_head,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Head_Skin,0.67
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_axillary_lymph_nodes,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Axillary_Lymph_Node,0.6
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Type_I_cell_of_carotid_body,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Glomus_Cell,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Gastrointestinal_tract,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Gastrointestinal_Tract,0.56
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Golgi_complex,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Golgi_Apparatus,0.7
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Inner_nuclear_membrane,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Nuclear_Inner_Membrane,0.61
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Decidua_basalis,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Decidua_Basalis,0.56
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Prostatic_epithelium,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Prostatic_Epithelium,0.7
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Rectovesical_pouch,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Recto-Vesical_Pouch,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Lobule_of_pinna,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Lobule_of_the_Auricle,0.51
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Iliolumbar_vein,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Iliolumbar_Vein,0.58
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cochlear_nerve,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Cochlear_Nerve,0.57
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Node_of_Ranvier,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Node_of_Ranvier,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Renal_interstitial_cell,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Renal_Interstitial_Cell,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Left_hepatic_duct,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Left_Hepatic_Duct,0.67
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Interstitial_cell_of_Cajal,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Interstitial_Cell_of_Cajal,0.6
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Left_common_iliac_artery,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Left_Common_Iliac_Artery,0.63
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Thyrotroph,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Thyrotroph_Cell,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#N_cadherin,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#N-Cadherin,0.64
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Hemopoietic_tissue,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Hematopoietic_Tissue,0.63
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Maxillary_artery,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Maxillary_Artery,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Pars_tuberalis_of_adenohypophysis,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Pituitary_Stalk,0.09
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Hard_palate,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Hard_Palate,0.56
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#External_iliac_artery,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#External_Iliac_Artery,0.57
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Fibronectin,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Fibronectin,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Neurohypophysis,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Posterior_Lobe_of_the_Pituitary_Gland,0.56
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Left_lobe_of_thyroid_gland,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Left_Thyroid_Gland_Lobe,0.59
